Tra	O	O	O	O	
i	O	O	O	O	
tanti	O	O	O	O	
casi	O	O	O	O	
di	O	O	O	O	
sonnambulismo	O	O	O	O	
dei	O	O	O	O	
quali	O	O	O	O	
la	O	O	O	O	
scienza	O	O	O	O	
medica	O	O	O	O	
ha	O	O	O	O	
fatto	O	O	O	O	
tesoro	O	O	O	O	
,	O	O	O	O	
questo	O	O	O	O	
del	O	O	O	O	
signor	B-PER	O	O	O	
Dionigi	I-PER	O	O	O	
Van	I-PER	O	O	O	
-	I-PER	O	O	O	
Spengel	I-PER	O	O	O	
è	O	O	O	O	
certamente	O	O	O	O	
uno	O	O	O	O	
dei	O	O	O	O	
più	O	O	O	O	
maravigliosi	O	O	O	O	
e	O	O	O	O	
dei	O	O	O	O	
più	O	O	O	O	
rari	O	O	O	O	
.	O	O	O	O	

Compendierò	O	O	O	O	
l	O	O	O	O	
'	O	O	O	O	
interessante	O	O	O	O	
memoria	O	O	O	O	
pubblicata	O	O	O	O	
recentemente	O	O	O	O	
dal	O	O	O	O	
dottor	B-PER	O	O	O	
Croissart	I-PER	O	O	O	
;	O	O	O	O	
spesso	O	O	O	O	
,	O	O	O	O	
per	O	O	O	O	
far	O	O	O	O	
meglio	O	O	O	O	
,	O	O	O	O	
adoprerò	O	O	O	O	
le	O	O	O	O	
stesse	O	O	O	O	
parole	O	O	O	O	
dell	O	O	O	O	
'	O	O	O	O	
illustre	B-PER	O	O	O	
scrittore	I-PER	O	O	O	
.	O	O	O	O	

Un	O	O	O	O	
cas	O	O	O	O	
de	O	O	O	O	
sonnambulisme	O	O	O	O	
par	O	O	O	O	
le	B-PER	O	O	O	
dottor	I-PER	O	O	O	
Croissart	I-PER	O	O	O	
.	O	O	O	O	

Bruxelles	B-GPE	O	O	O	
,	O	O	O	O	
Mennier	O	O	O	O	
et	O	O	O	O	
fils	O	O	O	O	
,	O	O	O	O	
1873	O	O	O	O	
.	O	O	O	O	

Un	O	O	O	O	
vol	O	O	O	O	
.	O	O	O	O	

en	O	O	O	O	
grand	O	O	O	O	
18	O	O	O	O	
avec	O	O	O	O	
portrait	O	O	O	O	
.	O	O	O	O	

L	O	O	O	O	
'	O	O	O	O	
edizione	O	O	O	O	
è	O	O	O	O	
esaurita	O	O	O	O	
;	O	O	O	O	
non	O	O	O	O	
se	O	O	O	O	
ne	O	O	O	O	
troverebbe	O	O	O	O	
una	O	O	O	O	
sola	O	O	O	O	
copia	O	O	O	O	
nemmeno	O	O	O	O	
a	O	O	O	O	
pagarla	O	O	O	O	
a	O	O	O	O	
peso	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
oro	O	O	O	O	
.	O	O	O	O	

Un	O	O	O	O	
curioso	O	O	O	O	
,	O	O	O	O	
confrontando	O	O	O	O	
la	O	O	O	O	
narrazione	O	O	O	O	
del	O	O	O	O	
dottor	B-PER	O	O	O	
Croissart	I-PER	O	O	O	
con	O	O	O	O	
una	O	O	O	O	
pianta	O	O	O	O	
della	O	O	O	O	
città	B-GPE	O	O	O	
di	I-GPE	O	O	O	
Brusselle	I-GPE	O	O	O	
,	O	O	O	O	
ha	O	O	O	O	
notato	O	O	O	O	
che	O	O	O	O	
i	O	O	O	O	
nomi	O	O	O	O	
delle	O	O	O	O	
vie	B-LOC	O	O	O	
sono	O	O	O	O	
stati	O	O	O	O	
cambiati	O	O	O	O	
dopo	O	O	O	O	
il	O	O	O	O	
1873	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
.	O	O	O	O	

Il	O	O	O	O	
signor	B-PER	O	O	O	
Dionigi	I-PER	O	O	O	
Van	I-PER	O	O	O	
-	I-PER	O	O	O	
Spengel	I-PER	O	O	O	
ha	O	O	O	O	
cinquantatrè	O	O	O	O	
anni	O	O	O	O	
.	O	O	O	O	

È	O	O	O	O	
una	O	O	O	O	
figura	O	O	O	O	
secca	O	O	O	O	
