CAPITOLO	O	O	O	O	
PRIMO	O	O	O	O	
In	O	O	O	O	
un	B-FAC	O	O	O	
compartimento	I-FAC	O	O	O	
di	I-FAC	O	O	O	
prima	I-FAC	O	O	O	
classe	I-FAC	O	O	O	
,	O	O	O	O	
sulla	O	O	O	O	
linea	O	O	O	O	
Torino	B-GPE	O	O	O	
-	O	O	O	O	
Venezia	B-GPE	O	O	O	
,	O	O	O	O	
viaggiavano	O	O	O	O	
un	O	O	O	O	
giorno	O	O	O	O	
dell	O	O	O	O	
'	O	O	O	O	
autunno	O	O	O	O	
1874	O	O	O	O	
tre	B-PER	O	O	O	
uomini	I-PER	O	O	O	
soli	I-PER	O	O	O	
.	O	O	O	O	

Fra	O	O	O	O	
due	B-PER	O	O	O	
di	I-PER	O	O	O	
essi	I-PER	O	O	O	
vi	O	O	O	O	
era	O	O	O	O	
una	O	O	O	O	
singolare	O	O	O	O	
rassomiglianza	O	O	O	O	
,	O	O	O	O	
temperata	O	O	O	O	
dalla	O	O	O	O	
differenza	O	O	O	O	
di	O	O	O	O	
età	O	O	O	O	
,	O	O	O	O	
che	O	O	O	O	
nell	O	O	O	O	
'	O	O	O	O	
uno	B-PER	O	O	O	
poteva	I-PER	O	O	O	
essere	I-PER	O	O	O	
di	I-PER	O	O	O	
quarantacinque	I-PER	O	O	O	
anni	I-PER	O	O	O	
al	I-PER	O	O	O	
più	I-PER	O	O	O	
,	O	O	O	O	
nell	O	O	O	O	
'	O	O	O	O	
altro	B-PER	O	O	O	
di	I-PER	O	O	O	
21	I-PER	O	O	O	
a	I-PER	O	O	O	
22	I-PER	O	O	O	
.	O	O	O	O	

Erano	O	O	O	O	
evidentemente	O	O	O	O	
padre	B-PER	O	O	O	
e	O	O	O	O	
figlio	B-PER	O	O	O	
,	O	O	O	O	
bellissime	B-PER	O	O	O	
persone	I-PER	O	O	O	
entrambi	I-PER	O	O	O	
,	O	O	O	O	
vestite	O	O	O	O	
con	O	O	O	O	
semplicità	O	O	O	O	
signorile	O	O	O	O	
ed	O	O	O	O	
elegante	O	O	O	O	
.	O	O	O	O	

A	O	O	O	O	
studiare	O	O	O	O	
il	O	O	O	O	
carattere	O	O	O	O	
delle	O	O	O	O	
loro	O	O	O	O	
fisonomie	O	O	O	O	
,	O	O	O	O	
pur	O	O	O	O	
così	O	O	O	O	
somiglianti	O	O	O	O	
,	O	O	O	O	
si	O	O	O	O	
sarebbe	O	O	O	O	
venuti	O	O	O	O	
alla	O	O	O	O	
singolar	O	O	O	O	
conclusione	O	O	O	O	
che	O	O	O	O	
il	B-PER	O	O	O	
padre	I-PER	O	O	O	
aveva	O	O	O	O	
un	O	O	O	O	
tipo	O	O	O	O	
italiano	O	O	O	O	
con	O	O	O	O	
qualche	O	O	O	O	
mistura	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
inglese	O	O	O	O	
,	O	O	O	O	
il	B-PER	O	O	O	
figlio	I-PER	O	O	O	
un	O	O	O	O	
tipo	O	O	O	O	
inglese	O	O	O	O	
con	O	O	O	O	
qualche	O	O	O	O	
mistura	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
italiano	O	O	O	O	
.	O	O	O	O	

E	O	O	O	O	
quest	O	O	O	O	
'	O	O	O	O	
ultimo	O	O	O	O	
infatti	O	O	O	O	
rispondeva	O	O	O	O	
talvolta	O	O	O	O	
in	O	O	O	O	
inglese	O	O	O	O	
alle	O	O	O	O	
interrogazioni	O	O	O	O	
che	O	O	O	O	
gli	O	O	O	O	
venivano	O	O	O	O	
fatte	O	O	O	O	
,	O	O	O	O	
o	O	O	O	O	
,	O	O	O	O	
se	O	O	O	O	
rispondeva	O	O	O	O	
in	O	O	O	O	
italiano	O	O	O	O	
,	O	O	O	O	
il	O	O	O	O	
suo	O	O	O	O	
linguaggio	O	O	O	O	
era	O	O	O	O	
correttissimo	O	O	O	O	
ma	O	O	O	O	
non	O	O	O	O	
spedito	O	O	O	O	
.	O	O	O	O	

A	O	O	O	O	
ogni	O	O	O	O	
modo	O	O	O	O	
,	O	O	O	O	
il	O	O	O	O	
dialogo	O	O	O	O	
fra	O	O	O	O	
essi	O	O	O	O	
non	O	O	O	O	
era	O	O	O	O	
molto	O	O	O	O	
animato	O	O	O	O	
.	O	O	O	O	

Il	B-PER	O	O	O	
giovane	I-PER	O	O	O	
teneva	O	O	O	O	
per	O	O	O	O	
lo	O	O	O	O	
più	O	O	O	O	
la	O	O	O	O	
testa	O	O	O	O	
fuori	O	O	O	O	
del	O	O	O	O	
finestrino	O	O	O	O	
ricevendo	O	O	O	O	
in	O	O	O	O	
faccia	O	O	O	O	
con	O	O	O	O	
visibile	O	O	O	O	
compiacenza	O	O	O	O	
il	O	O	O	O	
vento	O	O	O	O	
che	O	O	O	O	
agitava	O	O	O	O	
la	O	O	O	O	
sua	O	O	O	O	
abbondante	O	O	O	O	
capigliatura	O	O	O	O	
.	O	O	O	O	

Quando	O	O	O	O	
ritirava	O	O	O	O	
il	O	O	O	O	
capo	O	O	O	O	
entro	O	O	O	O	
la	B-VEH	O	O	O	
carrozza	I-VEH	O	O	O	
,	O	O	O	O	
egli	O	O	O	O	
sfogliava	O	O	O	O	
un	O	O	O	O	
album	O	O	O	O	
di	O	O	O	O	
disegni	O	O	O	O	
