CAPITOLO	O	O	O	O	
PRIMO	O	O	O	O	
.	O	O	O	O	

Gennaio	O	O	O	O	
.	O	O	O	O	

Era	O	O	O	O	
il	O	O	O	O	
primo	O	O	O	O	
di	O	O	O	O	
gennaio	O	O	O	O	
del	O	O	O	O	
1896	O	O	O	O	
.	O	O	O	O	

Salii	O	O	O	O	
la	O	O	O	O	
mattina	O	O	O	O	
sul	O	O	O	O	
tranvai	B-VEH	O	O	O	
del	O	O	O	O	
corso	B-LOC	O	O	O	
Vinzaglio	I-LOC	O	O	O	
,	I-LOC	O	O	O	
in	I-LOC	O	O	O	
via	I-LOC	O	O	O	
Roma	I-LOC	O	O	O	
.	O	O	O	O	

Per	O	O	O	O	
tutto	O	O	O	O	
il	O	O	O	O	
tragitto	O	O	O	O	
,	O	O	O	O	
di	O	O	O	O	
là	O	O	O	O	
a	O	O	O	O	
via	B-LOC	O	O	O	
Garibaldi	I-LOC	O	O	O	
,	O	O	O	O	
fu	O	O	O	O	
un	O	O	O	O	
continuo	O	O	O	O	
salire	O	O	O	O	
e	O	O	O	O	
scendere	O	O	O	O	
di	O	O	O	O	
signore	B-PER	O	O	O	
e	O	O	O	O	
di	O	O	O	O	
signori	B-PER	O	O	O	
,	O	O	O	O	
che	O	O	O	O	
pareva	O	O	O	O	
si	O	O	O	O	
fossero	O	O	O	O	
dati	O	O	O	O	
convegno	O	O	O	O	
nel	O	O	O	O	
carrozzone	B-VEH	O	O	O	
,	O	O	O	O	
poichè	O	O	O	O	
dentro	O	O	O	O	
e	O	O	O	O	
sulle	O	O	O	O	
piattaforme	O	O	O	O	
,	O	O	O	O	
all	O	O	O	O	
'	O	O	O	O	
entrare	O	O	O	O	
e	O	O	O	O	
all	O	O	O	O	
'	O	O	O	O	
uscire	O	O	O	O	
,	O	O	O	O	
era	O	O	O	O	
uno	O	O	O	O	
scambio	O	O	O	O	
di	O	O	O	O	
saluti	O	O	O	O	
,	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
inchini	O	O	O	O	
,	O	O	O	O	
di	O	O	O	O	
levate	O	O	O	O	
di	O	O	O	O	
tuba	O	O	O	O	
e	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
auguri	O	O	O	O	
,	O	O	O	O	
come	O	O	O	O	
in	O	O	O	O	
una	O	O	O	O	
sala	B-FAC	O	O	O	
di	I-FAC	O	O	O	
ricevimento	I-FAC	O	O	O	
.	O	O	O	O	

A	O	O	O	O	
metà	O	O	O	O	
di	O	O	O	O	
via	B-LOC	O	O	O	
Garibaldi	I-LOC	O	O	O	
vidi	O	O	O	O	
dentro	O	O	O	O	
un	O	O	O	O	
quadretto	O	O	O	O	
curioso	O	O	O	O	
.	O	O	O	O	

Stava	O	O	O	O	
seduta	O	O	O	O	
nel	O	O	O	O	
mezzo	O	O	O	O	
una	B-PER	O	O	O	
contadina	I-PER	O	O	O	
tarchiata	I-PER	O	O	O	
,	O	O	O	O	
col	O	O	O	O	
fazzoletto	O	O	O	O	
in	O	O	O	O	
capo	O	O	O	O	
e	O	O	O	O	
un	O	O	O	O	
grosso	O	O	O	O	
involto	O	O	O	O	
di	O	O	O	O	
cenci	O	O	O	O	
sulle	O	O	O	O	
ginocchia	O	O	O	O	
;	O	O	O	O	
di	O	O	O	O	
fronte	O	O	O	O	
a	O	O	O	O	
lei	O	O	O	O	
una	O	B-PER	O	O	
ragazza	O	I-PER	O	O	
del	O	I-PER	O	O	
popolo	B-PER	I-PER	O	O	
,	O	O	O	O	
col	O	O	O	O	
capo	O	O	O	O	
nudo	O	O	O	O	
e	O	O	O	O	
i	O	O	O	O	
capelli	O	O	O	O	
corti	O	O	O	O	
,	O	O	O	O	
un	O	O	O	O	
viso	O	O	O	O	
mal	O	O	O	O	
lavato	O	O	O	O	
di	O	O	O	O	
monella	O	O	O	O	
,	O	O	O	O	
vestita	O	O	O	O	
poveramente	O	O	O	O	
;	O	O	O	O	
e	O	O	O	O	
tutt	O	O	O	O	
'	O	O	O	O	
intorno	O	O	O	O	
signore	B-PER	O	O	O	
e	I-PER	O	O	O	
signorine	I-PER	O	O	O	
elegantissime	I-PER	O	O	O	
,	I-PER	O	O	O	
indorate	I-PER	O	O	O	
e	I-PER	O	O	O	
impennacchiate	I-PER	O	O	O	
,	O	O	O	O	
che	O	O	O	O	
ad	O	O	O	O	
ogni	O	O	O	O	
aprirsi	O	O	O	O	
dei	O	O	O	O	
battenti	O	O	O	O	
a	O	O	O	O	
vetri	O	O	O	O	
mandavan	O	O	O	O	
fuori	O	O	O	O	
un	O	O	O	O	
'	O	O	O	O	
ondata	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
odori	O	O	O	O	
fini	O	O	O	O	
come	O	O	O	O	
da	O	O	O	O	
una	O	O	O	O	
bottega	O	O	O	O	
di	O	O	O	O	
profumiere	O	O	O	O	
.	O	O	O	O	

Mi	O	O	O	O	
maravigliai	O	O	O	O	
di	O	O	O	O	
non	O	O	O	O	
aver	O	O	O	O	
mai	O	O	O	O	
badato	O	O	O	O	
,	O	O	O	O	
in	O	O	O	O	
tanti	O	O	O	O	
anni	O	O	O	O	
,	O	O	O	O	
ad	O	O	O	O	
alcuno	O	O	O	O	
di	O	O	O	O	
quei	O	O	O	O	
contrasti	O	O	O	O	
