I	O	O	O	O	
.	O	O	O	O	

Alla	O	O	O	O	
finestra	O	O	O	O	
ci	O	O	O	O	
si	O	O	O	O	
sta	O	O	O	O	
negli	O	O	O	O	
altri	B-GPE	O	O	O	
paesi	I-GPE	O	O	O	
per	O	O	O	O	
veder	O	O	O	O	
la	B-PER	O	O	O	
gente	I-PER	O	O	O	
che	O	O	O	O	
passa	O	O	O	O	
;	O	O	O	O	
in	O	O	O	O	
molte	O	O	O	O	
parti	O	O	O	O	
di	O	O	O	O	
Venezia	B-GPE	O	O	O	
ci	O	O	O	O	
si	O	O	O	O	
sta	O	O	O	O	
sopratutto	O	O	O	O	
per	O	O	O	O	
discorrere	O	O	O	O	
.	O	O	O	O	

E	O	O	O	O	
chi	O	O	O	O	
conosce	O	O	O	O	
questa	B-GPE	O	O	O	
città	I-GPE	O	O	O	
singolare	I-GPE	O	O	O	
non	O	O	O	O	
deve	O	O	O	O	
farne	O	O	O	O	
le	O	O	O	O	
meraviglie	O	O	O	O	
;	O	O	O	O	
parecchie	O	O	O	O	
delle	O	O	O	O	
nostre	O	O	O	O	
calli	O	O	O	O	
sono	O	O	O	O	
così	O	O	O	O	
anguste	O	O	O	O	
che	O	O	O	O	
la	O	B-FAC	O	O	
camera	O	I-FAC	O	O	
dell	O	I-FAC	O	O	
'	O	I-FAC	O	O	
inquilino	B-PER	I-FAC	O	O	
dirimpetto	O	I-FAC	O	O	
è	O	O	O	O	
assai	O	O	O	O	
spesso	O	O	O	O	
la	O	O	O	O	
cosa	O	O	O	O	
che	O	O	O	O	
si	O	O	O	O	
vede	O	O	O	O	
meglio	O	O	O	O	
affacciandosi	O	O	O	O	
al	O	O	O	O	
verone	B-FAC	O	O	O	
;	O	O	O	O	
le	O	O	O	O	
finestre	O	O	O	O	
si	O	O	O	O	
aprono	O	O	O	O	
le	O	O	O	O	
une	O	O	O	O	
nelle	O	O	O	O	
altre	O	O	O	O	
e	O	O	O	O	
paiono	O	O	O	O	
strette	O	O	O	O	
in	O	O	O	O	
sodalizio	O	O	O	O	
di	O	O	O	O	
mutuo	O	O	O	O	
soccorso	O	O	O	O	
;	O	O	O	O	
tu	O	O	O	O	
guarda	O	O	O	O	
qui	O	O	O	O	
,	O	O	O	O	
io	O	O	O	O	
guarderò	O	O	O	O	
costà	O	O	O	O	
.	O	O	O	O	

In	O	O	O	O	
queste	B-LOC	O	O	O	
viuzze	I-LOC	O	O	O	
,	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
inverno	O	O	O	O	
,	O	O	O	O	
le	B-PER	O	O	O	
donne	I-PER	O	O	O	
si	O	O	O	O	
ammiccano	O	O	O	O	
dietro	O	O	O	O	
i	O	O	O	O	
vetri	O	O	O	O	
,	O	O	O	O	
si	O	O	O	O	
salutano	O	O	O	O	
con	O	O	O	O	
la	O	O	O	O	
mano	O	O	O	O	
