I	O	O	O	O	
.	O	O	O	O	

Mentre	O	O	O	O	
Cristina	B-PER	O	O	O	
si	O	O	O	O	
chinava	O	O	O	O	
a	O	O	O	O	
cogliere	O	O	O	O	
un	O	O	O	O	
ramoscello	O	O	O	O	
di	O	O	O	O	
basilico	O	O	O	O	
odoroso	O	O	O	O	
,	O	O	O	O	
da	O	O	O	O	
mettere	O	O	O	O	
come	O	O	O	O	
aroma	O	O	O	O	
nella	O	O	O	O	
salsa	O	O	O	O	
di	O	O	O	O	
pomodoro	O	O	O	O	
che	O	O	O	O	
bolliva	O	O	O	O	
in	O	O	O	O	
cucina	O	O	O	O	
,	O	O	O	O	
udì	O	O	O	O	
un	O	O	O	O	
sibilo	O	O	O	O	
breve	O	O	O	O	
e	O	O	O	O	
dolce	O	O	O	O	
.	O	O	O	O	

Ella	O	O	O	O	
levò	O	O	O	O	
il	O	O	O	O	
capo	O	O	O	O	
,	O	O	O	O	
ma	O	O	O	O	
non	O	O	O	O	
vide	O	O	O	O	
nulla	O	O	O	O	
;	O	O	O	O	
il	B-LOC	O	O	O	
sole	I-LOC	O	O	O	
batteva	O	O	O	O	
sulla	O	O	O	O	
terrazza	B-FAC	O	O	O	
dove	O	O	O	O	
si	O	O	O	O	
allineavano	O	O	O	O	
,	O	O	O	O	
nei	O	O	O	O	
vasi	O	O	O	O	
di	O	O	O	O	
creta	O	O	O	O	
,	O	O	O	O	
le	O	O	O	O	
rose	O	O	O	O	
di	O	O	O	O	
ogni	O	O	O	O	
mese	O	O	O	O	
,	O	O	O	O	
fiorite	O	O	O	O	
,	O	O	O	O	
i	O	O	O	O	
peperoncini	O	O	O	O	
rossi	O	O	O	O	
,	O	O	O	O	
i	O	O	O	O	
garofani	O	O	O	O	
schiattoni	O	O	O	O	
,	O	O	O	O	
il	O	O	O	O	
prezzemolo	O	O	O	O	
e	O	O	O	O	
i	O	O	O	O	
gelsomini	O	O	O	O	
bianchi	O	O	O	O	
;	O	O	O	O	
il	B-LOC	O	O	O	
sole	I-LOC	O	O	O	
l	O	O	O	O	
'	O	O	O	O	
abbagliava	O	O	O	O	
.	O	O	O	O	

Ma	O	O	O	O	
di	O	O	O	O	
nuovo	O	O	O	O	
un	O	O	O	O	
sibilo	O	O	O	O	
dolce	O	O	O	O	
attraversò	O	O	O	O	
quel	O	O	O	O	
silenzio	O	O	O	O	
meridiano	O	O	O	O	
;	O	O	O	O	
ella	O	O	O	O	
si	O	O	O	O	
rialzò	O	O	O	O	
vivamente	O	O	O	O	
,	O	O	O	O	
fece	O	O	O	O	
solecchio	O	O	O	O	
con	O	O	O	O	
la	O	O	O	O	
mano	O	O	O	O	
e	O	O	O	O	
si	O	O	O	O	
guardò	O	O	O	O	
intorno	O	O	O	O	
.	O	O	O	O	

Il	B-LOC	O	O	O	
sole	I-LOC	O	O	O	
la	O	O	O	O	
