I	O	O	O	O	
.	O	O	O	O	

Spiacevole	O	O	O	O	
invito	O	O	O	O	
.	O	O	O	O	

—	O	O	O	O	
Che	O	O	O	O	
idea	O	O	O	O	
!	O	O	O	O	

—	O	O	O	O	
esclamò	O	O	O	O	
la	B-PER	O	O	O	
signora	I-PER	O	O	O	
Livia	I-PER	O	O	O	
,	O	O	O	O	
lasciandosi	O	O	O	O	
ricadere	O	O	O	O	
sulle	O	O	O	O	
ginocchia	O	O	O	O	
il	O	O	O	O	
suo	O	O	O	O	
ricamo	O	O	O	O	
turco	O	O	O	O	
,	O	O	O	O	
mentre	O	O	O	O	
con	O	O	O	O	
le	O	O	O	O	
pupille	O	O	O	O	
stravolte	O	O	O	O	
da	O	O	O	O	
un	O	O	O	O	
moto	O	O	O	O	
repentino	O	O	O	O	
di	O	O	O	O	
stizza	O	O	O	O	
andava	O	O	O	O	
cercando	O	O	O	O	
il	O	B-FAC	O	O	
soffitto	O	I-FAC	O	O	
a	O	I-FAC	O	O	
cassettoni	O	I-FAC	O	O	
dorati	O	I-FAC	O	O	
del	O	I-FAC	O	O	
suo	B-FAC	I-FAC	O	O	
salottino	I-FAC	I-FAC	O	O	
.	O	O	O	O	

—	O	O	O	O	
Invitare	O	O	O	O	
le	B-PER	O	O	O	
Cantelli	I-PER	O	O	O	
!	O	O	O	O	

Ed	O	O	O	O	
hanno	O	O	O	O	
accettato	O	O	O	O	
?	O	O	O	O	

da	O	O	O	O	
te	O	O	O	O	
?	O	O	O	O	

—	O	O	O	O	
Raimondo	B-PER	O	O	O	
sgranò	O	O	O	O	
tanto	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
occhi	O	O	O	O	
,	O	O	O	O	
per	O	O	O	O	
guardar	O	O	O	O	
bene	O	O	O	O	
sua	B-PER	O	O	O	
moglie	I-PER	O	O	O	
.	O	O	O	O	

—	O	O	O	O	
Non	O	O	O	O	
ti	O	O	O	O	
capisco	O	O	O	O	
;	O	O	O	O	
—	O	O	O	O	
diss	O	O	O	O	
'	O	O	O	O	
egli	O	O	O	O	
.	O	O	O	O	

—	O	O	O	O	
Accettare	O	O	O	O	
un	O	O	O	O	
invito	O	O	O	O	
da	O	O	O	O	
me	O	O	O	O	
,	O	O	O	O	
non	O	O	O	O	
è	O	O	O	O	
forse	O	O	O	O	
come	O	O	O	O	
accettarlo	O	O	O	O	
da	O	O	O	O	
te	O	O	O	O	
?	O	O	O	O	

Non	O	O	O	O	
siamo	O	O	O	O	
noi	O	O	O	O	
la	O	O	O	O	
stessa	O	O	O	O	
cosa	O	O	O	O	
?	O	O	O	O	

—	O	O	O	O	
Per	O	O	O	O	
gl	O	O	O	O	
'	O	O	O	O	
inviti	O	O	O	O	
,	O	O	O	O	
no	O	O	O	O	
;	O	O	O	O	
—	O	O	O	O	
rispose	O	O	O	O	
