Fino	O	O	O	O	
ad	O	O	O	O	
oggi	O	O	O	O	
,	O	O	O	O	
nella	O	O	O	O	
regale	B-GPE	O	O	O	
città	I-GPE	O	O	O	
di	I-GPE	O	O	O	
Maria	I-GPE	O	O	O	
Cristina	I-GPE	O	O	O	
,	O	O	O	O	
in	O	O	O	O	
questa	B-GPE	O	O	O	
gloriosa	I-GPE	O	O	O	
capitale	I-GPE	O	O	O	
del	I-GPE	O	O	O	
Nord	I-GPE	O	O	O	
,	O	O	O	O	
sul	O	O	O	O	
divino	B-LOC	O	O	O	
Atlantico	I-LOC	O	O	O	
,	O	O	O	O	
la	O	O	O	O	
cosa	O	O	O	O	
che	O	O	O	O	
più	O	O	O	O	
m	O	O	O	O	
'	O	O	O	O	
interessava	O	O	O	O	
era	O	O	O	O	
—	O	O	O	O	
lo	O	O	O	O	
confesso	O	O	O	O	
—	O	O	O	O	
l	O	O	O	O	
'	O	O	O	O	
imbecillissimo	O	O	O	O	
gioco	O	O	O	O	
del	O	O	O	O	
trente	O	O	O	O	
et	O	O	O	O	
quarante	O	O	O	O	
.	O	O	O	O	

Ma	O	O	O	O	
questa	O	O	O	O	
sera	O	O	O	O	
ho	O	O	O	O	
incontrata	O	O	O	O	
una	B-PER	O	O	O	
donna	I-PER	O	O	O	
,	O	O	O	O	
che	O	O	O	O	
i	O	O	O	O	
miei	O	O	O	O	
calmi	O	O	O	O	
occhi	O	O	O	O	
di	O	O	O	O	
navigatore	B-PER	O	O	O	
forse	O	O	O	O	
non	O	O	O	O	
potranno	O	O	O	O	
dimenticare	O	O	O	O	
mai	O	O	O	O	
.	O	O	O	O	

Eravamo	O	O	O	O	
seduti	O	O	O	O	
così	O	O	O	O	
presso	O	O	O	O	
,	O	O	O	O	
alla	O	O	O	O	
tavola	O	O	O	O	
del	O	O	O	O	
trente	O	O	O	O	
et	O	O	O	O	
quarante	O	O	O	O	
,	O	O	O	O	
che	O	O	O	O	
un	O	O	O	O	
sottile	O	O	O	O	
velo	O	O	O	O	
di	O	O	O	O	
cipria	O	O	O	O	
,	O	O	O	O	
staccandosi	O	O	O	O	
dal	O	O	O	O	
suo	O	O	O	O	
braccio	O	O	O	O	
seminudo	O	O	O	O	
,	O	O	O	O	
impolverava	O	O	O	O	
leggermente	O	O	O	O	
la	O	O	O	O	
mia	O	O	O	O	
manica	O	O	O	O	
nera	O	O	O	O	
.	O	O	O	O	

Giocava	O	O	O	O	
con	O	O	O	O	
febbre	O	O	O	O	
,	O	O	O	O	
giocava	O	O	O	O	
con	O	O	O	O	
irritazione	O	O	O	O	
,	O	O	O	O	
spingendo	O	O	O	O	
sul	O	O	O	O	
tavoliere	O	O	O	O	
,	O	O	O	O	
ad	O	O	O	O	
ogni	O	O	O	O	
colpo	O	O	O	O	
,	O	O	O	O	
senza	O	O	O	O	
nemmeno	O	O	O	O	
contarli	O	O	O	O	
,	O	O	O	O	
grossi	O	O	O	O	
mucchi	O	O	O	O	
di	O	O	O	O	
gettoni	O	O	O	O	
e	O	O	O	O	
di	O	O	O	O	
denaro	O	O	O	O	
.	O	O	O	O	

C	O	O	O	O	
'	O	O	O	O	
era	O	O	O	O	
in	O	O	O	O	
lei	O	O	O	O	
,	O	O	O	O	
nella	O	O	O	O	
luce	O	O	O	O	
della	O	O	O	O	
sua	O	O	O	O	
carne	O	O	O	O	
,	O	O	O	O	
forse	O	O	O	O	
nel	O	O	O	O	
colore	O	O	O	O	
de	O	O	O	O	
'	O	O	O	O	
suoi	O	O	O	O	
lineamenti	O	O	O	O	
,	O	O	O	O	
un	O	O	O	O	
non	O	O	O	O	
so	O	O	O	O	
che	O	O	O	O	
di	O	O	O	O	
pericoloso	O	O	O	O	
e	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
innocente	O	O	O	O	
,	O	O	O	O	
una	O	O	O	O	
bellezza	O	O	O	O	
perfetta	O	O	O	O	
e	O	O	O	O	
funesta	O	O	O	O	
,	O	O	O	O	
torbida	O	O	O	O	
e	O	O	O	O	
scintillante	O	O	O	O	
,	O	O	O	O	
che	O	O	O	O	
formava	O	O	O	O	
,	O	O	O	O	
tra	O	O	O	O	
la	O	O	O	O	
luce	O	O	O	O	
de	O	O	O	O	
'	O	O	O	O	
suoi	O	O	O	O	
capelli	O	O	O	O	
,	O	O	O	O	
un	O	O	O	O	
'	O	O	O	O	
aureola	O	O	O	O	
di	O	O	O	O	
splendore	O	O	O	O	
,	O	O	O	O	
la	O	O	O	O	
isolava	O	O	O	O	
dalla	O	O	O	O	
folla	B-PER	O	O	O	
,	O	O	O	O	
quasi	O	O	O	O	
cancellava	O	O	O	O	
intorno	O	O	O	O	
al	O	O	O	O	
suo	O	O	O	O	
volto	O	O	O	O	
la	O	O	O	O	
confusione	O	O	O	O	
di	O	O	O	O	
tutte	O	O	O	O	
l	O	O	O	O	
'	O	O	O	O	
altre	O	O	O	O	
fisionomie	O	O	O	O	
.	O	O	O	O	

Poichè	O	O	O	O	
la	O	O	O	O	
guardavo	O	O	O	O	
con	O	O	O	O	
fissità	O	O	O	O	
,	O	O	O	O	
ella	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
un	O	O	O	O	
tratto	O	O	O	O	
si	O	O	O	O	
volse	O	O	O	O	
;	O	O	O	O	
parve	O	O	O	O	
cercasse	O	O	O	O	
qualcosa	O	O	O	O	
,	O	O	O	O	
