L	O	O	O	O	
'	O	O	O	O	
avevano	O	O	O	O	
chiamato	O	O	O	O	
Quintino	B-PER	O	O	O	
,	O	O	O	O	
perchè	O	O	O	O	
bisognava	O	O	O	O	
trovare	O	O	O	O	
ad	O	O	O	O	
ogni	O	O	O	O	
costo	O	O	O	O	
una	O	O	O	O	
parola	O	O	O	O	
che	O	O	O	O	
,	O	O	O	O	
mentre	O	O	O	O	
ricordava	O	O	O	O	
al	O	O	O	O	
pover	B-PER	O	O	O	
'	I-PER	O	O	O	
uomo	I-PER	O	O	O	
tutta	O	O	O	O	
la	O	O	O	O	
sua	O	O	O	O	
miseria	O	O	O	O	
,	O	O	O	O	
lo	O	O	O	O	
insultasse	O	O	O	O	
,	O	O	O	O	
e	O	O	O	O	
facesse	O	O	O	O	
ridere	O	O	O	O	
;	O	O	O	O	
e	O	O	O	O	
la	O	O	O	O	
parola	O	O	O	O	
fu	O	O	O	O	
trovata	O	O	O	O	
.	O	O	O	O	

S	O	O	O	O	
'	O	O	O	O	
egli	O	O	O	O	
fosse	O	O	O	O	
stato	O	O	O	O	
meno	O	O	O	O	
forte	O	O	O	O	
,	O	O	O	O	
incontrandolo	O	O	O	O	
gli	O	O	O	O	
avrebbero	O	O	O	O	
allungato	O	O	O	O	
dei	O	O	O	O	
calci	O	O	O	O	
,	O	O	O	O	
oppure	O	O	O	O	
avrebbero	O	O	O	O	
fatto	O	O	O	O	
una	O	O	O	O	
gran	O	O	O	O	
baldoria	O	O	O	O	
,	O	O	O	O	
buttandogli	O	O	O	O	
in	O	O	O	O	
faccia	O	O	O	O	
dei	O	O	O	O	
pugni	O	O	O	O	
di	O	O	O	O	
sabbia	O	O	O	O	
o	O	O	O	O	
delle	O	O	O	O	
manate	O	O	O	O	
di	O	O	O	O	
fango	O	O	O	O	
;	O	O	O	O	
s	O	O	O	O	
'	O	O	O	O	
egli	O	O	O	O	
avesse	O	O	O	O	
avuta	O	O	O	O	
una	B-FAC	O	O	O	
casa	I-FAC	O	O	O	
,	O	O	O	O	
una	B-FAC	O	O	O	
mensa	I-FAC	O	O	O	
,	O	O	O	O	
una	B-PER	O	O	O	
donna	I-PER	O	O	O	
,	O	O	O	O	
sarebbero	O	O	O	O	
entrati	O	O	O	O	
là	O	O	O	O	
dentro	O	O	O	O	
per	O	O	O	O	
attossicare	O	O	O	O	
quel	O	O	O	O	
pasto	O	O	O	O	
,	O	O	O	O	
per	O	O	O	O	
offendere	O	O	O	O	
quella	O	O	O	O	
pace	O	O	O	O	
e	O	O	O	O	
per	O	O	O	O	
tentare	O	O	O	O	
quella	B-PER	O	O	O	
donna	I-PER	O	O	O	
:	O	O	O	O	
ma	O	O	O	O	
il	O	O	O	O	
disgraziato	O	O	O	O	
,	O	O	O	O	
quantunque	O	O	O	O	
paziente	O	O	O	O	
e	O	O	O	O	
mite	O	O	O	O	
,	O	O	O	O	
era	O	O	O	O	
forte	O	O	O	O	
....	O	O	O	O	
ed	O	O	O	O	
era	O	O	O	O	
solo	O	O	O	O	
.	O	O	O	O	

Non	O	O	O	O	
restava	O	O	O	O	
dunque	O	O	O	O	
che	O	O	O	O	
il	O	O	O	O	
veleno	O	O	O	O	
dell	O	O	O	O	
'	O	O	O	O	
ironia	O	O	O	O	
;	O	O	O	O	
e	O	O	O	O	
il	O	O	O	O	
pitocco	O	O	O	O	
seminudo	O	O	O	O	
,	O	O	O	O	
che	O	O	O	O	
non	O	O	O	O	
aveva	O	O	O	O	
mai	O	O	O	O	
un	O	O	O	O	
soldo	O	O	O	O	
in	O	O	O	O	
saccoccia	O	O	O	O	
e	O	O	O	O	
non	O	O	O	O	
portava	O	O	O	O	
con	O	O	O	O	
sè	O	O	O	O	
che	O	O	O	O	
una	O	O	O	O	
gran	O	O	O	O	
fame	O	O	O	O	
per	O	O	O	O	
tutto	O	O	O	O	
bagaglio	O	O	O	O	
,	O	O	O	O	
fu	O	O	O	O	
chiamato	O	O	O	O	
Quintino	B-PER	O	O	O	
perchè	O	O	O	O	
allora	O	O	O	O	
appunto	O	O	O	O	
era	O	O	O	O	
ministro	B-PER	O	O	O	
delle	I-PER	O	O	O	
finanze	I-PER	O	O	O	
Quintino	I-PER	O	O	O	
Sella	I-PER	O	O	O	
.	O	O	O	O	

Quel	O	O	O	O	
nomignolo	O	O	O	O	
,	O	O	O	O	
buttato	O	O	O	O	
là	O	O	O	O	
per	O	O	O	O	
ischerno	O	O	O	O	
da	O	O	O	O	
un	B-PER	O	O	O	
burlone	I-PER	O	O	O	
ben	I-PER	O	O	O	
pasciuto	I-PER	O	O	O	
,	O	O	O	O	
fece	O	O	O	O	
dimenticare	O	O	O	O	
il	O	O	O	O	
vero	O	O	O	O	
nome	O	O	O	O	
dell	O	O	O	O	
'	O	O	O	O	
oscuro	B-PER	O	O	O	
martire	I-PER	O	O	O	
,	O	O	O	O	
crocifisso	O	O	O	O	
dal	O	O	O	O	
buon	O	O	O	O	
umore	O	O	O	O	
altrui	O	O	O	O	
,	O	O	O	O	
un	O	O	O	O	
nome	O	O	O	O	
,	O	O	O	O	
che	O	O	O	O	
la	B-PER	O	O	O	
