CAPITOLO	O	O	O	O	
I	O	O	O	O	
.	O	O	O	O	

I	B-PER	O	O	O	
due	I-PER	O	O	O	
rivali	I-PER	O	O	O	
.	O	O	O	O	

—	O	O	O	O	
Hurràh	O	O	O	O	
for	O	O	O	O	
miss	B-PER	O	O	O	
Ellen	I-PER	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
—	O	O	O	O	
Hurràh	O	O	O	O	
for	O	O	O	O	
Montcalm	B-PER	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
—	O	O	O	O	
Hurràh	O	O	O	O	
for	O	O	O	O	
Torpon	B-PER	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
—	O	O	O	O	
Queste	O	O	O	O	
grida	O	O	O	O	
uscivano	O	O	O	O	
da	O	O	O	O	
diecimila	O	O	O	O	
petti	O	O	O	O	
se	O	O	O	O	
non	O	O	O	O	
di	O	O	O	O	
più	O	O	O	O	
,	O	O	O	O	
con	O	O	O	O	
un	O	O	O	O	
fragore	O	O	O	O	
assordante	O	O	O	O	
,	O	O	O	O	
quasi	O	O	O	O	
spaventevole	O	O	O	O	
.	O	O	O	O	

Se	O	O	O	O	
le	O	O	O	O	
acque	O	O	O	O	
del	O	O	O	O	
lago	B-LOC	O	O	O	
Ontario	I-LOC	O	O	O	
avessero	O	O	O	O	
rotto	O	O	O	O	
gli	O	O	O	O	
argini	O	O	O	O	
e	O	O	O	O	
si	O	O	O	O	
fossero	O	O	O	O	
rovesciate	O	O	O	O	
,	O	O	O	O	
con	O	O	O	O	
impeto	O	O	O	O	
irrefrenabile	O	O	O	O	
,	O	O	O	O	
attraverso	O	O	O	O	
la	B-GPE	O	O	O	
piccola	I-GPE	O	O	O	
e	I-GPE	O	O	O	
graziosa	I-GPE	O	O	O	
città	I-GPE	O	O	O	
canadese	I-GPE	O	O	O	
di	I-GPE	O	O	O	
Kingston	I-GPE	O	O	O	
,	O	O	O	O	
non	O	O	O	O	
avrebbero	O	O	O	O	
prodotto	O	O	O	O	
maggior	O	O	O	O	
fracasso	O	O	O	O	
.	O	O	O	O	

Pareva	O	O	O	O	
che	O	O	O	O	
una	O	O	O	O	
subitanea	O	O	O	O	
follìa	O	O	O	O	
si	O	O	O	O	
fosse	O	O	O	O	
impadronita	O	O	O	O	
di	O	O	O	O	
quelle	B-PER	O	O	O	
diecimila	I-PER	O	O	O	
persone	I-PER	O	O	O	
composte	O	O	O	O	
di	O	O	O	O	
americani	B-PER	O	O	O	
,	O	O	O	O	
di	O	O	O	O	
canadesi	B-PER	O	O	O	
e	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
inglesi	B-PER	O	O	O	
,	O	O	O	O	
accorsi	O	O	O	O	
dal	O	O	O	O	
di	O	O	O	O	
qua	O	O	O	O	
e	O	O	O	O	
dal	O	O	O	O	
di	O	O	O	O	
là	O	O	O	O	
del	O	O	O	O	
S	O	O	O	O	
.	O	O	O	O	

Lorenzo	O	O	O	O	
,	O	O	O	O	
e	O	O	O	O	
che	O	O	O	O	
si	O	O	O	O	
stipavano	O	O	O	O	
entro	O	O	O	O	
un	O	O	O	O	
vastissimo	O	O	O	O	
recinto	O	O	O	O	
,	O	O	O	O	
improvvisato	O	O	O	O	
alla	O	O	O	O	
meglio	O	O	O	O	
con	O	O	O	O	
rozzi	O	O	O	O	
panconi	O	O	O	O	
,	O	O	O	O	
ma	O	O	O	O	
ben	O	O	O	O	
fornito	O	O	O	O	
di	O	O	O	O	
banchi	O	O	O	O	
dove	O	O	O	O	
facevano	O	O	O	O	
bella	O	O	O	O	
mostra	O	O	O	O	
infiniti	O	O	O	O	
reggimenti	O	O	O	O	
di	O	O	O	O	
polverose	O	O	O	O	
bottiglie	O	O	O	O	
.	O	O	O	O	

—	O	O	O	O	
È	O	O	O	O	
la	B-PER	O	O	O	
bionda	I-PER	O	O	O	
miss	I-PER	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
—	O	O	O	O	
Sì	O	O	O	O	
,	O	O	O	O	
sì	O	O	O	O	
,	O	O	O	O	
è	O	O	O	O	
lei	O	O	O	O	
,	O	O	O	O	
che	O	O	O	O	
giunge	O	O	O	O	
sul	O	O	O	O	
suo	B-VEH	O	O	O	
automobile	I-VEH	O	O	O	
di	O	O	O	O	
ottanta	O	O	O	O	
cavalli	O	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
—	O	O	O	O	
No	O	O	O	O	
,	O	O	O	O	
sono	O	O	O	O	
i	B-PER	O	O	O	
due	I-PER	O	O	O	
aspiranti	I-PER	O	O	O	
alla	O	O	O	O	
sua	O	O	O	O	
mano	O	O	O	O	
.	O	O	O	O	

—	O	O	O	O	
Cento	O	O	O	O	
dollari	O	O	O	O	
che	O	O	O	O	
è	O	O	O	O	
miss	B-PER	O	O	O	
Perkins	I-PER	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
Chi	O	O	O	O	
accetta	O	O	O	O	
?	O	O	O	O	

—	O	O	O	O	
Mille	O	O	O	O	
che	O	O	O	O	
sono	O	O	O	O	
Montcalm	B-PER	O	O	O	
e	O	O	O	O	
Torpon	B-PER	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
—	O	O	O	O	
Cinquecento	O	O	O	O	
che	O	O	O	O	
sono	O	O	O	O	
dei	O	O	O	O	
noiosi	B-PER	O	O	O	
policemen	I-PER	O	O	O	
che	O	O	O	O	
verranno	O	O	O	O	
a	O	O	O	O	
proibire	O	O	O	O	
anche	O	O	O	O	
qui	O	O	O	O	
la	O	O	O	O	
partita	O	O	O	O	
di	O	O	O	O	
boxe	O	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
—	O	O	O	O	
Se	O	O	O	O	
sono	O	O	O	O	
ancora	O	O	O	O	
essi	O	O	O	O	
li	O	O	O	O	
prenderemo	O	O	O	O	
a	O	O	O	O	
pedate	O	O	O	O	
.	O	O	O	O	

—	O	O	O	O	
No	O	O	O	O	
,	O	O	O	O	
li	O	O	O	O	
getteremo	O	O	O	O	
nel	O	O	O	O	
S	O	O	O	O	
.	O	O	O	O	

Lorenzo	O	O	O	O	
,	O	O	O	O	
colle	O	O	O	O	
mani	O	O	O	O	
legate	O	O	O	O	
dietro	O	O	O	O	
il	O	O	O	O	
dorso	O	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
—	O	O	O	O	
Avanti	O	O	O	O	
i	O	O	O	O	
più	O	O	O	O	
forti	O	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
—	O	O	O	O	
Morte	O	O	O	O	
ai	O	O	O	O	
policemen	B-PER	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
—	O	O	O	O	
Stupidi	B-PER	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
È	O	O	O	O	
l	O	O	O	O	
'	O	O	O	O	
automobile	O	O	O	O	
di	O	O	O	O	
miss	B-PER	O	O	O	
Ellen	I-PER	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
Siete	O	O	O	O	
diventati	O	O	O	O	
ciechi	B-PER	O	O	O	
?	O	O	O	O	

Ho	O	O	O	O	
vinto	O	O	O	O	
cinquecento	O	O	O	O	
dollari	O	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
Posso	O	O	O	O	
andare	O	O	O	O	
a	O	O	O	O	
prendere	O	O	O	O	
un	O	O	O	O	
crabmeat	O	O	O	O	
cocktail	O	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
—	O	O	O	O	
Hurràh	O	O	O	O	
for	O	O	O	O	
miss	B-PER	O	O	O	
Ellen	I-PER	O	O	O	
!	O	O	O	O	

...	O	O	O	O	
—	O	O	O	O	
Su	O	O	O	O	
una	O	O	O	O	
immensa	B-FAC	O	O	O	
strada	I-FAC	O	O	O	
diritta	I-FAC	O	O	O	
,	I-FAC	O	O	O	
fiancheggiata	O	O	O	O	
da	O	O	O	O	
una	O	O	O	O	
doppia	O	O	O	O	
fila	O	O	O	O	
di	O	O	O	O	
pini	O	O	O	O	
giganteschi	O	O	O	O	
,	O	O	O	O	
un	O	O	O	O	
punto	O	O	O	O	
nerastro	O	O	O	O	
che	O	O	O	O	
ingrandisce	O	O	O	O	
a	O	O	O	O	
vista	O	O	O	O	
d	O	O	O	O	
'	O	O	O	O	
occhio	O	O	O	O	
,	O	O	O	O	
spicca	O	O	O	O	
vivamente	O	O	O	O	
sul	O	O	O	O	
leggiero	O	O	O	O	
strato	O	O	O	O	
di	O	O	O	O	
neve	O	O	O	O	
,	O	O	O	O	
lasciandosi	O	O	O	O	
indietro	O	O	O	O	
una	O	O	O	O	
nuvola	O	O	O	O	
di	O	O	O	O	
nevischio	O	O	O	O	
.	O	O	O	O	
Non	O	O	O	O	

può	O	O	O	O	
essere	O	O	O	O	
che	O	O	O	O	
un	O	O	O	O	
automobile	B-VEH	O	O	O	
lanciato	I-VEH	O	O	O	
a	O	O	O	O	
velocità	O	O	O	O	
fantastica	O	O	O	O	
,	O	O	O	O	
forse	O	O	O	O	
a	O	O	O	O	
cento	O	O	O	O	
chilometri	O	O	O	O	
all	O	O	O	O	
'	O	O	O	O	
ora	O	O	O	O	
,	O	O	O	O	
se	O	O	O	O	
non	O	O	O	O	
di	O	O	O	O	
più	O	O	O	O	
.	O	O	O	O	
I	O	O	O	O	

diecimila	B-PER	O	O	O	
spettatori	I-PER	O	O	O	
,	I-PER	O	O	O	
dopo	O	O	O	O	
aver	O	O	O	O	
urlato	O	O	O	O	
come	O	O	O	O	
una	O	O	O	O	
banda	O	O	O	O	
di	O	O	O	O	
lupi	O	O	O	O	
affamati	O	O	O	O	
e	O	O	O	O	
dopo	O	O	O	O	
aver	O	O	O	O	
perduta	O	O	O	O	
quasi	O	O	O	O	
completamente	O	O	O	O	
la	O	O	O	O	
voce	O	O	O	O	
a	O	O	O	O	
forza	O	O	O	O	
di	O	O	O	O	
hurràh	O	O	O	O	
così	O	O	O	O	
spaventosi	O	O	O	O	
da	O	O	O	O	
vincere	O	O	O	O	
tutti	O	O	O	O	
i	O	B-PER	O	O	
